event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_frame_start,associated_player_possession_event_id,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break,furthest_line_break_id,furthest_line_break_type,furthest_line_break_type_id,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
7_554,832,1875301,15851,15915,26:17.1,26:23.5,26,17,6.4,1,1,left_to_right,7,passing_option,,,149954,K. Strom,4,LCB,22542.0,Marta,19.0,CF,2334,Orlando Pride,-25.72,3.19,3,center,1,defensive_third,False,-27.17,13.89,2,half_space_left,1,defensive_third,False,15824.0,8_196,,,,3,drawing,0,0,,,,,False,False,12.94,97.72,3,sideway_left,True,False,7.26,1,jogging,14.99,16.68,1.69,9.48,13.15,35.2,40.32,5.12,43.02,39.35,-3.67,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4141.0,2.0,,,,False,,,False,,,,,,,18.69,2,medium,121.12,3,sideway_left,,,,,,,False,10.0,10.0,0.0,1.0,behind,1.0,behind,25.1,10.33,-12.92,-18.4,4.0,half_space_right,2.0,middle_third,False,-20.21,6.26,3.0,center,1.0,defensive_third,False,False,False,,False,False,0.0001,0.9933,0.9461,True,15868.0,False,,,,,,,4.0,False,,,,True,True,,,False
7_555,833,1875301,15910,15925,26:23.0,26:24.5,26,23,1.5,1,1,left_to_right,7,passing_option,,,149882,K. Abello,2,LB,22542.0,Marta,19.0,CF,2334,Orlando Pride,-7.01,31.27,1,wide_left,2,middle_third,False,-8.38,32.44,1,wide_left,2,middle_third,False,15824.0,8_196,,,,3,drawing,0,0,,,,,False,False,1.88,139.5,2,backward,False,False,4.86,1,jogging,9.42,9.44,0.03,12.54,14.73,19.55,23.11,3.56,39.96,37.77,-2.19,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,False,,,False,,,False,,,,,,,27.3,2,medium,64.11,3,sideway_left,,,,,,,True,10.0,8.0,2.0,3.0,ahead,3.0,ahead,29.83,25.58,-20.67,4.75,3.0,center,1.0,defensive_third,False,-18.67,9.02,3.0,center,1.0,defensive_third,False,False,False,,False,False,0.0005,0.9881,0.7348,True,15920.0,False,,,,,,,2.0,True,,,,True,True,,,False
7_556,834,1875301,15923,15925,26:24.3,26:24.5,26,24,0.2,1,1,left_to_right,7,passing_option,,,63540,Adriana,16,LW,22542.0,Marta,19.0,CF,2334,Orlando Pride,8.69,21.53,1,wide_left,2,middle_third,False,8.73,21.92,1,wide_left,2,middle_third,False,15824.0,8_196,,,,3,drawing,0,0,,,,,False,False,0.62,81.67,3,sideway_left,False,False,5.99,1,jogging,2.86,1.78,-1.08,14.38,14.73,5.69,6.0,0.31,38.12,37.77,-0.35,False,False,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,True,2,around,True,1,through,False,,,second_last,2,through,1,30.28,3,long,25.21,1,forward,24.28,2,medium,25.98,1,forward,True,10.0,4.0,6.0,3.0,ahead,3.0,ahead,30.67,30.28,-19.09,8.54,3.0,center,1.0,defensive_third,False,-18.67,9.02,3.0,center,1.0,defensive_third,False,True,True,False,False,True,0.0034,0.6248,0.3299,False,15925.0,False,,,,,,,1.0,False,,,,True,True,,True,False
8_197,835,1875301,15945,15986,26:26.5,26:30.6,26,26,4.1,1,1,left_to_right,8,player_possession,,,63540,Adriana,16,LW,,,,,2334,Orlando Pride,7.52,27.34,1,wide_left,2,middle_third,False,5.23,30.37,1,wide_left,2,middle_third,False,,,,,,3,drawing,0,0,,,,,False,False,9.98,127.08,3,sideway_left,False,False,9.08,1,jogging,1.78,0.68,-1.1,18.72,20.38,11.2,15.15,3.95,33.78,32.12,-1.66,True,True,1.0,pass_reception,5.0,possession_loss,False,False,True,False,False,False,False,25.98,1,forward,24.28,2,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,-3.0,True,True,True,,False
7_557,836,1875301,15945,15980,26:26.5,26:30.0,26,26,3.5,1,1,left_to_right,7,passing_option,,,149882,K. Abello,2,LB,63540.0,Adriana,16.0,LW,2334,Orlando Pride,-8.65,31.94,1,wide_left,2,middle_third,False,-4.59,29.83,1,wide_left,2,middle_third,False,15945.0,8_197,,,,3,drawing,0,0,,,,,False,False,4.9,-27.46,1,forward,False,False,5.16,1,jogging,8.89,8.69,-0.2,18.72,19.36,27.37,23.95,-3.42,33.78,33.14,-0.64,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,False,,,False,,,False,,,,,,,13.2,1,short,160.81,2,backward,,,,,,,False,4.0,8.0,-4.0,1.0,behind,1.0,behind,16.81,8.21,7.52,27.34,1.0,wide_left,2.0,middle_third,False,3.6,29.24,1.0,wide_left,2.0,middle_third,False,False,False,,False,False,0.0014,0.9327,0.8723,True,15956.0,True,,,,,,,1.0,False,,,,True,True,,,False
7_558,837,1875301,15946,15986,26:26.6,26:30.6,26,26,4.0,1,1,left_to_right,7,passing_option,,,151151,H. McCutcheon,12,LM,63540.0,Adriana,16.0,LW,2334,Orlando Pride,1.2,16.29,2,half_space_left,2,middle_third,False,7.41,27.23,1,wide_left,2,middle_third,False,15945.0,8_197,1_81,8,run_ahead_of_the_ball,3,drawing,0,0,,,,,False,False,13.63,60.42,3,sideway_left,True,False,12.31,1,jogging,2.59,4.36,1.78,18.88,20.38,17.68,12.97,-4.71,33.62,32.12,-1.5,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,False,,,True,1,through,False,,,second_last,2,through,1,3.82,1,short,-55.23,4,sideway_right,,,,,,,False,7.0,5.0,2.0,1.0,behind,2.0,same_line,12.78,3.82,7.42,27.45,1.0,wide_left,2.0,middle_third,False,5.23,30.37,1.0,wide_left,2.0,middle_third,False,False,False,,False,True,0.0122,0.6242,0.9733,True,15986.0,True,,,,,,,1.0,False,,,,True,True,,,False
1_81,838,1875301,15981,15988,26:30.1,26:30.8,26,30,0.7,1,1,left_to_right,1,off_ball_run,8.0,run_ahead_of_the_ball,151151,H. McCutcheon,12,LM,63540.0,Adriana,16.0,LW,2334,Orlando Pride,5.29,26.27,1,wide_left,2,middle_third,False,8.37,27.49,1,wide_left,2,middle_third,False,15945.0,8_197,,,,3,drawing,0,0,,,,,False,False,2.82,21.61,1,forward,False,False,17.03,2,running,3.75,4.49,0.74,19.49,20.83,14.2,12.46,-1.74,33.01,31.67,-1.34,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,same_line,2.0,same_line,3.53,3.94,3.82,29.48,1.0,wide_left,2.0,middle_third,False,5.9,30.56,1.0,wide_left,2.0,middle_third,False,False,False,,False,True,0.0122,0.6242,0.9733,True,,True,0.0,False,,,,True,,,4.0,6.0,2.0,True,True,,,
8_198,839,1875301,15989,16049,26:30.9,26:36.9,26,30,6.0,1,2,right_to_left,8,player_possession,,,119153,T. Rodman,17,RW,,,,,2333,Washington,-6.13,-31.5,5,wide_right,2,middle_third,False,13.15,-13.07,4,half_space_right,2,middle_third,False,,,,,,3,drawing,0,0,3,free_kick_for,,,False,False,30.17,43.71,1,forward,False,True,19.02,2,running,0.87,2.86,1.99,15.8,26.28,21.93,13.13,-8.8,36.7,26.22,-10.48,False,True,4.0,recovery,4.0,foul_suffered,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,2.0,3.0,0.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,2.0,True,True,,,False
7_559,840,1875301,15989,15995,26:30.9,26:31.5,26,30,0.6,1,2,right_to_left,7,passing_option,,,627216,P. Metayer,8,RB,119153.0,T. Rodman,17.0,RW,2333,Washington,-12.1,-30.51,5,wide_right,2,middle_third,False,-12.68,-30.1,5,wide_right,2,middle_third,False,15989.0,8_198,,,,3,drawing,0,0,,,,,False,False,0.71,144.74,2,backward,False,False,4.27,1,jogging,4.36,2.46,-1.9,15.8,14.95,27.9,27.63,-0.27,36.7,37.55,0.85,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,6.05,1,short,170.58,2,backward,,,,,,,False,6.0,8.0,-2.0,1.0,behind,1.0,behind,6.05,5.36,-6.13,-31.5,5.0,wide_right,2.0,middle_third,False,-7.56,-31.7,5.0,wide_right,2.0,middle_third,False,False,False,,False,False,0.0002,0.8302,0.9746,True,15989.0,True,,,,,,,1.0,False,,,,True,True,,,False
7_560,841,1875301,15989,16022,26:30.9,26:34.2,26,30,3.3,1,2,right_to_left,7,passing_option,,,815170,H. Hershfelt,14,RM,119153.0,T. Rodman,17.0,RW,2333,Washington,-8.09,-23.17,5,wide_right,2,middle_third,False,-6.94,-23.57,5,wide_right,2,middle_third,False,15989.0,8_198,,,,3,drawing,0,0,,,,,False,False,4.94,-19.18,1,forward,False,False,6.15,1,jogging,4.49,2.21,-2.28,15.8,15.93,23.89,22.87,-1.02,36.7,36.57,-0.13,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,6.62,1,short,143.16,2,backward,,,,,,,False,6.0,6.0,0.0,2.0,same_line,1.0,behind,8.56,7.73,-6.13,-31.5,5.0,wide_right,2.0,middle_third,False,-0.04,-27.06,5.0,wide_right,2.0,middle_third,False,False,False,,False,False,0.0006,0.9596,0.9496,True,16018.0,True,,,,,,,4.0,False,,,,True,True,,,False
7_561,842,1875301,16002,16036,26:32.2,26:35.6,26,32,3.4,1,2,right_to_left,7,passing_option,,,815174,M. Morris,19,CF,119153.0,T. Rodman,17.0,RW,2333,Washington,9.76,-9.58,4,half_space_right,2,middle_third,False,16.93,-26.44,5,wide_right,2,middle_third,False,15989.0,8_198,1_83,8,run_ahead_of_the_ball,3,drawing,0,0,,,,,False,False,21.69,-66.96,4,sideway_right,True,False,,,,6.29,5.85,-0.44,14.28,21.64,4.52,4.71,0.19,38.22,30.86,-7.36,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,8.91,1,short,-1.99,1,forward,,,,,,,True,5.0,3.0,2.0,3.0,ahead,3.0,ahead,27.72,11.27,-7.53,-31.25,5.0,wide_right,2.0,middle_third,False,7.54,-20.2,5.0,wide_right,2.0,middle_third,False,False,False,,False,False,0.0064,0.7003,0.9519,True,16027.0,False,,,,,,,4.0,False,,,,True,True,,,False
1_82,843,1875301,16005,16058,26:32.5,26:37.8,26,32,5.3,1,2,right_to_left,1,off_ball_run,1.0,behind,62527,A. Hatch,19,CF,119153.0,T. Rodman,17.0,RW,2333,Washington,8.5,-20.22,5,wide_right,2,middle_third,False,28.34,-1.31,3,center,3,attacking_third,False,15989.0,8_198,,,,3,drawing,0,0,,,,,False,False,29.49,43.63,1,forward,False,True,17.16,2,running,2.68,3.24,0.56,14.13,29.01,5.63,0.67,-4.96,38.37,23.49,-14.88,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,ahead,3.0,ahead,18.81,14.06,-7.01,-30.87,5.0,wide_right,2.0,middle_third,False,16.31,-8.59,3.0,center,2.0,middle_third,False,False,False,,True,True,0.0492,0.6429,0.7123,True,,False,3.0,False,True,True,False,False,,,3.0,3.0,0.0,True,True,,,
1_83,844,1875301,16006,16059,26:32.6,26:37.9,26,32,5.3,1,2,right_to_left,1,off_ball_run,8.0,run_ahead_of_the_ball,815174,M. Morris,19,CF,119153.0,T. Rodman,17.0,RW,2333,Washington,10.05,-10.96,4,half_space_right,2,middle_third,False,26.61,-21.01,5,wide_right,3,attacking_third,False,15989.0,8_198,,,,3,drawing,0,0,,,,,False,False,31.07,-31.25,1,forward,True,False,,,,6.5,5.51,-1.0,14.1,29.36,4.05,2.75,-1.3,38.4,23.14,-15.26,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,ahead,3.0,ahead,25.98,16.31,-6.8,-30.73,5.0,wide_right,2.0,middle_third,False,16.57,-8.16,3.0,center,2.0,middle_third,False,False,False,,False,False,0.0064,0.7003,0.9519,True,,False,3.0,False,,,,True,,,3.0,3.0,0.0,True,True,,,
7_562,845,1875301,16007,16049,26:32.7,26:36.9,26,32,4.2,1,2,right_to_left,7,passing_option,,,68518,L. Santos,12,LM,119153.0,T. Rodman,17.0,RW,2333,Washington,-6.44,-4.81,3,center,2,middle_third,False,5.97,-1.03,3,center,2,middle_third,False,15989.0,8_198,1_85,9,support,3,drawing,0,0,,,,,False,False,13.03,16.94,1,forward,False,False,14.75,1,jogging,11.33,11.69,0.36,14.08,26.28,20.52,20.31,-0.21,38.42,26.22,-12.2,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,14.02,1,short,120.81,3,sideway_left,,,,,,,False,4.0,6.0,-2.0,2.0,same_line,1.0,behind,25.76,14.02,-6.57,-30.57,5.0,wide_right,2.0,middle_third,False,13.15,-13.07,4.0,half_space_right,2.0,middle_third,False,False,False,,False,False,0.0069,0.9384,0.9232,True,16049.0,False,,,,,,,4.0,False,,,,True,True,,,False
7_563,846,1875301,16023,16049,26:34.3,26:36.9,26,34,2.6,1,2,right_to_left,7,passing_option,,,62527,A. Hatch,19,CF,119153.0,T. Rodman,17.0,RW,2333,Washington,13.29,-8.59,3,center,2,middle_third,False,24.19,-1.81,3,center,3,attacking_third,False,15989.0,8_198,1_82,1,behind,3,drawing,0,0,,,,,False,False,13.05,31.88,1,forward,False,False,,,,2.96,4.65,1.69,16.24,26.28,2.95,2.09,-0.86,36.26,26.22,-10.04,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,15.77,2,medium,45.57,3,sideway_left,,,,,,,True,4.0,3.0,1.0,3.0,ahead,3.0,ahead,22.14,15.77,0.59,-26.73,5.0,wide_right,2.0,middle_third,False,13.15,-13.07,4.0,half_space_right,2.0,middle_third,False,False,False,,True,True,0.0492,0.6429,0.7123,True,16049.0,False,,,,,,,4.0,False,,,,True,True,,,False
1_84,847,1875301,16028,16059,26:34.8,26:37.9,26,34,3.1,1,2,right_to_left,1,off_ball_run,8.0,run_ahead_of_the_ball,662391,R. Kouassi,16,LW,119153.0,T. Rodman,17.0,RW,2333,Washington,2.69,5.39,3,center,2,middle_third,False,19.07,10.25,2,half_space_left,3,attacking_third,False,15989.0,8_198,,,,3,drawing,0,0,,,,,False,False,16.6,16.53,1,forward,False,False,19.74,2,running,10.29,11.85,1.55,18.17,29.36,15.48,10.29,-5.19,34.33,23.14,-11.19,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,same_line,2.0,same_line,30.02,18.58,3.74,-24.61,5.0,wide_right,2.0,middle_third,False,16.57,-8.16,3.0,center,2.0,middle_third,False,False,False,,False,False,0.0194,0.9212,0.9563,True,,False,3.0,False,,,,False,,,4.0,5.0,1.0,True,True,,,
1_85,848,1875301,16031,16059,26:35.1,26:37.9,26,35,2.8,1,2,right_to_left,1,off_ball_run,9.0,support,68518,L. Santos,12,LM,119153.0,T. Rodman,17.0,RW,2333,Washington,-1.51,-3.81,3,center,2,middle_third,False,10.41,0.74,3,center,2,middle_third,False,15989.0,8_198,,,,3,drawing,0,0,,,,,False,False,12.77,20.89,1,forward,False,False,16.38,2,running,11.55,11.19,-0.36,19.48,29.36,20.99,18.95,-2.04,33.02,23.14,-9.88,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,behind,1.0,behind,20.38,10.82,5.33,-23.01,5.0,wide_right,2.0,middle_third,False,16.57,-8.16,3.0,center,2.0,middle_third,False,False,False,,False,False,0.0069,0.9384,0.9232,True,,False,3.0,False,,,,True,,,6.0,6.0,0.0,True,True,,,
7_564,849,1875301,16035,16049,26:35.5,26:36.9,26,35,1.4,1,2,right_to_left,7,passing_option,,,662391,R. Kouassi,16,LW,119153.0,T. Rodman,17.0,RW,2333,Washington,5.94,6.31,3,center,2,middle_third,False,13.79,8.68,3,center,2,middle_third,False,15989.0,8_198,1_84,8,run_ahead_of_the_ball,3,drawing,0,0,,,,,False,False,8.2,16.8,1,forward,False,False,21.02,3,hsr,11.84,13.39,1.56,21.21,26.28,15.27,12.49,-2.78,31.29,26.22,-5.07,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,21.76,2,medium,88.31,3,sideway_left,,,,,,,False,4.0,4.0,0.0,2.0,same_line,2.0,same_line,27.1,21.76,7.12,-20.76,5.0,wide_right,2.0,middle_third,False,13.15,-13.07,4.0,half_space_right,2.0,middle_third,False,False,False,,False,False,0.0194,0.9212,0.9563,True,16049.0,False,,,,,,,3.0,False,,,,True,True,,,False
8_199,850,1875301,16556,16603,27:27.6,27:32.3,27,27,4.7,1,2,right_to_left,8,player_possession,,,68518,L. Santos,12,LM,,,,,2333,Washington,30.93,7.08,3,center,3,attacking_third,False,29.42,12.73,2,half_space_left,3,attacking_third,False,,,,,,3,drawing,0,0,,,3,free_kick_for,False,False,9.1,104.96,3,sideway_left,True,False,7.16,1,jogging,5.19,1.25,-3.94,46.23,38.07,15.3,8.65,-6.65,6.27,14.43,8.16,False,False,13.0,unknown,5.0,possession_loss,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,1.0,True,True,,,False
7_565,851,1875301,16556,16592,27:27.6,27:31.2,27,27,3.6,1,2,right_to_left,7,passing_option,,,119153,T. Rodman,17,RW,68518.0,L. Santos,12.0,LM,2333,Washington,42.24,12.53,2,half_space_left,3,attacking_third,True,35.35,18.13,2,half_space_left,3,attacking_third,False,16556.0,8_199,,,,3,drawing,0,0,,,,,False,False,9.46,140.9,2,backward,False,False,9.41,1,jogging,4.08,2.87,-1.2,46.23,39.17,3.99,3.82,-0.17,6.27,13.33,7.06,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,12.38,1,short,25.3,1,forward,,,,,,,True,8.0,6.0,2.0,3.0,ahead,3.0,ahead,12.55,6.15,30.93,7.08,3.0,center,3.0,attacking_third,False,31.17,13.62,2.0,half_space_left,3.0,attacking_third,False,False,False,,True,False,0.0204,0.9101,0.8679,True,16557.0,True,,,,,,,2.0,False,,,,True,True,,,False
7_566,852,1875301,16556,16603,27:27.6,27:32.3,27,27,4.7,1,2,right_to_left,7,passing_option,,,815170,H. Hershfelt,14,RM,68518.0,L. Santos,12.0,LM,2333,Washington,35.57,5.67,3,center,3,attacking_third,False,28.15,8.94,3,center,3,attacking_third,False,16556.0,8_199,,,,3,drawing,0,0,,,,,False,False,9.49,156.22,2,backward,False,False,7.43,1,jogging,0.91,2.48,1.58,46.23,38.07,10.66,9.92,-0.74,6.27,14.43,8.16,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,3.9,1,short,-121.04,4,sideway_right,,,,,,,False,8.0,10.0,-2.0,3.0,ahead,2.0,same_line,4.85,4.0,30.93,7.08,3.0,center,3.0,attacking_third,False,29.42,12.73,2.0,half_space_left,3.0,attacking_third,False,False,False,,False,False,0.0112,0.7674,0.7399,True,16596.0,True,,,,,,,2.0,False,,,,True,True,,,False
7_567,853,1875301,16560,16603,27:28.0,27:32.3,27,28,4.3,1,2,right_to_left,7,passing_option,,,662391,R. Kouassi,16,LW,68518.0,L. Santos,12.0,LM,2333,Washington,18.94,11.94,2,half_space_left,3,attacking_third,False,21.05,16.83,2,half_space_left,3,attacking_third,False,16556.0,8_199,,,,3,drawing,0,0,,,,,False,False,5.76,66.66,3,sideway_left,False,False,4.81,1,jogging,13.65,9.65,-4.0,45.57,38.07,26.63,17.02,-9.61,6.93,14.43,7.5,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,11.78,1,short,163.89,2,backward,,,,,,,False,8.0,10.0,-2.0,1.0,behind,1.0,behind,12.19,9.32,30.6,8.38,3.0,center,3.0,attacking_third,False,29.42,12.73,2.0,half_space_left,3.0,attacking_third,False,False,False,,False,False,0.006,0.8913,0.8765,True,16566.0,True,,,,,,,2.0,False,,,,True,True,,,False
1_86,854,1875301,16612,16639,27:33.2,27:35.9,27,33,2.7,1,1,left_to_right,1,off_ball_run,8.0,run_ahead_of_the_ball,62445,B. Banda,19,CF,149882.0,K. Abello,2.0,LB,2334,Orlando Pride,-25.71,-10.75,4,half_space_right,1,defensive_third,False,-13.41,-10.34,4,half_space_right,2,middle_third,False,16619.0,8_200,,,,3,drawing,0,0,,,,,False,False,11.85,1.91,1,forward,False,False,16.4,2,running,2.36,2.77,0.41,-9.42,-6.26,16.29,7.15,-9.14,61.92,58.76,-3.16,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,ahead,3.0,ahead,8.65,16.92,-34.29,-11.88,4.0,half_space_right,1.0,defensive_third,False,-30.33,-10.34,4.0,half_space_right,1.0,defensive_third,False,True,True,False,False,True,0.0044,0.4115,0.9339,True,,True,0.0,False,,,,True,,,1.0,2.0,1.0,True,True,,True,
